Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.455s)
CreateVariables () DONE !!!
Creating 9 APs 30.00 and 30.00 m apart.
CreateApNodes () DONE !!!
Creating CL 10.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
11.00	-1.00	-1.00	0.00	-1.00	-1.00	1.65	-1.00	-1.00	2.47
12.00	-1.00	-1.00	3.06	-1.00	-1.00	3.00	-1.00	-1.00	2.06
13.00	-1.00	-1.00	1.24	-1.00	-1.00	1.30	-1.00	-1.00	3.59
14.00	-1.00	-1.00	1.94	-1.00	-1.00	2.65	-1.00	-1.00	2.53
15.00	-1.00	-1.00	0.41	-1.00	-1.00	2.53	-1.00	-1.00	0.12
16.00	-1.00	-1.00	2.71	-1.00	-1.00	3.06	-1.00	-1.00	2.30
17.00	-1.00	-1.00	2.36	-1.00	-1.00	0.06	-1.00	-1.00	2.59
18.00	-1.00	-1.00	1.24	-1.00	-1.00	1.88	-1.00	-1.00	0.94
19.00	-1.00	-1.00	1.00	-1.00	-1.00	2.24	-1.00	-1.00	1.83
20.00	-1.00	-1.00	3.65	-1.00	-1.00	1.83	-1.00	-1.00	3.30
21.00	-1.00	-1.00	2.53	-1.00	-1.00	2.00	-1.00	-1.00	0.59
22.00	-1.00	-1.00	0.88	-1.00	-1.00	3.53	-1.00	-1.00	2.18
23.00	-1.00	-1.00	0.88	-1.00	-1.00	1.59	-1.00	-1.00	3.53
24.00	-1.00	-1.00	0.24	-1.00	-1.00	3.12	-1.00	-1.00	3.71
25.00	-1.00	-1.00	0.71	-1.00	-1.00	1.35	-1.00	-1.00	2.89
26.00	-1.00	-1.00	2.59	-1.00	-1.00	2.06	-1.00	-1.00	2.83
27.00	-1.00	-1.00	2.71	-1.00	-1.00	1.35	-1.00	-1.00	2.47
28.00	-1.00	-1.00	2.71	-1.00	-1.00	0.88	-1.00	-1.00	3.42
29.00	-1.00	-1.00	3.06	-1.00	-1.00	0.71	-1.00	-1.00	3.00
30.00	-1.00	-1.00	3.06	-1.00	-1.00	1.41	-1.00	-1.00	3.36
31.00	-1.00	-1.00	0.88	-1.00	-1.00	2.24	-1.00	-1.00	1.71
32.00	-1.00	-1.00	2.71	-1.00	-1.00	1.41	-1.00	-1.00	1.94
33.00	-1.00	-1.00	1.18	-1.00	-1.00	0.77	-1.00	-1.00	1.83
34.00	-1.00	-1.00	1.47	-1.00	-1.00	2.12	-1.00	-1.00	3.12
35.00	-1.00	-1.00	1.18	-1.00	-1.00	1.06	-1.00	-1.00	2.53
36.00	-1.00	-1.00	3.36	-1.00	-1.00	1.06	-1.00	-1.00	1.77
37.00	-1.00	-1.00	1.41	-1.00	-1.00	1.88	-1.00	-1.00	3.24
38.00	-1.00	-1.00	2.00	-1.00	-1.00	1.88	-1.00	-1.00	1.30
39.00	-1.00	-1.00	2.59	-1.00	-1.00	2.94	-1.00	-1.00	2.47
10.1.1.6	1.86	3569.66
10.1.1.9	2.43	5216.55
10.1.1.3	1.91	6404.89
