Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.437s)
CreateVariables () DONE !!!
Creating 9 APs 30.00 and 30.00 m apart.
CreateApNodes () DONE !!!
Creating CL 10.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
11.00	-1.00	-1.00	1.16	-1.00	-1.00	0.41	-1.00	-1.00	0.00
12.00	-1.00	-1.00	1.62	-1.00	-1.00	0.17	-1.00	-1.00	0.00
13.00	-1.00	-1.00	0.52	-1.00	-1.00	0.29	-1.00	-1.00	0.00
14.00	-1.00	-1.00	0.23	-1.00	-1.00	1.10	-1.00	-1.00	0.00
15.00	-1.00	-1.00	1.10	-1.00	-1.00	1.10	-1.00	-1.00	0.00
16.00	-1.00	-1.00	1.04	-1.00	-1.00	1.45	-1.00	-1.00	0.00
17.00	-1.00	-1.00	1.51	-1.00	-1.00	1.56	-1.00	-1.00	0.00
18.00	-1.00	-1.00	0.98	-1.00	-1.00	1.16	-1.00	-1.00	0.00
19.00	-1.00	-1.00	1.68	-1.00	-1.00	0.75	-1.00	-1.00	0.00
20.00	-1.00	-1.00	1.62	-1.00	-1.00	1.56	-1.00	-1.00	0.00
21.00	-1.00	-1.00	0.70	-1.00	-1.00	0.46	-1.00	-1.00	0.00
22.00	-1.00	-1.00	1.68	-1.00	-1.00	1.45	-1.00	-1.00	0.00
23.00	-1.00	-1.00	0.70	-1.00	-1.00	0.70	-1.00	-1.00	0.00
24.00	-1.00	-1.00	1.27	-1.00	-1.00	1.85	-1.00	-1.00	0.00
25.00	-1.00	-1.00	0.46	-1.00	-1.00	0.81	-1.00	-1.00	0.00
26.00	-1.00	-1.00	0.58	-1.00	-1.00	0.35	-1.00	-1.00	0.00
27.00	-1.00	-1.00	1.10	-1.00	-1.00	0.75	-1.00	-1.00	0.00
28.00	-1.00	-1.00	1.51	-1.00	-1.00	0.87	-1.00	-1.00	0.00
29.00	-1.00	-1.00	1.16	-1.00	-1.00	1.45	-1.00	-1.00	0.00
30.00	-1.00	-1.00	0.87	-1.00	-1.00	0.52	-1.00	-1.00	0.00
31.00	-1.00	-1.00	0.46	-1.00	-1.00	0.41	-1.00	-1.00	0.00
32.00	-1.00	-1.00	0.46	-1.00	-1.00	1.22	-1.00	-1.00	0.00
33.00	-1.00	-1.00	1.27	-1.00	-1.00	0.81	-1.00	-1.00	0.00
34.00	-1.00	-1.00	1.10	-1.00	-1.00	0.87	-1.00	-1.00	0.00
35.00	-1.00	-1.00	0.23	-1.00	-1.00	1.45	-1.00	-1.00	0.00
36.00	-1.00	-1.00	1.10	-1.00	-1.00	1.85	-1.00	-1.00	0.00
37.00	-1.00	-1.00	1.16	-1.00	-1.00	1.56	-1.00	-1.00	0.00
38.00	-1.00	-1.00	1.10	-1.00	-1.00	1.10	-1.00	-1.00	0.00
39.00	-1.00	-1.00	0.98	-1.00	-1.00	1.22	-1.00	-1.00	0.00
10.1.1.9	0	0
10.1.1.6	1.13	2338.02
10.1.1.3	1.12	2370.05
