Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.437s)
CreateVariables () DONE !!!
Creating 9 APs 30.00 and 30.00 m apart.
CreateApNodes () DONE !!!
Creating CL 10.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
11.00	-1.00	-1.00	0.12	-1.00	-1.00	1.16	-1.00	-1.00	0.64
12.00	-1.00	-1.00	1.97	-1.00	-1.00	1.27	-1.00	-1.00	0.98
13.00	-1.00	-1.00	0.41	-1.00	-1.00	0.46	-1.00	-1.00	0.87
14.00	-1.00	-1.00	0.81	-1.00	-1.00	1.68	-1.00	-1.00	1.27
15.00	-1.00	-1.00	1.62	-1.00	-1.00	0.81	-1.00	-1.00	0.64
16.00	-1.00	-1.00	1.33	-1.00	-1.00	1.04	-1.00	-1.00	1.16
17.00	-1.00	-1.00	1.62	-1.00	-1.00	0.58	-1.00	-1.00	0.70
18.00	-1.00	-1.00	0.29	-1.00	-1.00	1.33	-1.00	-1.00	1.39
19.00	-1.00	-1.00	0.23	-1.00	-1.00	1.22	-1.00	-1.00	1.45
20.00	-1.00	-1.00	1.10	-1.00	-1.00	0.52	-1.00	-1.00	0.12
21.00	-1.00	-1.00	1.39	-1.00	-1.00	0.87	-1.00	-1.00	0.12
22.00	-1.00	-1.00	1.16	-1.00	-1.00	1.39	-1.00	-1.00	1.22
23.00	-1.00	-1.00	1.62	-1.00	-1.00	1.97	-1.00	-1.00	1.45
24.00	-1.00	-1.00	1.68	-1.00	-1.00	1.39	-1.00	-1.00	0.81
25.00	-1.00	-1.00	0.87	-1.00	-1.00	1.74	-1.00	-1.00	1.45
26.00	-1.00	-1.00	1.68	-1.00	-1.00	1.22	-1.00	-1.00	1.45
27.00	-1.00	-1.00	1.27	-1.00	-1.00	1.45	-1.00	-1.00	0.64
28.00	-1.00	-1.00	1.51	-1.00	-1.00	0.70	-1.00	-1.00	1.68
29.00	-1.00	-1.00	0.18	-1.00	-1.00	1.45	-1.00	-1.00	0.23
30.00	-1.00	-1.00	1.21	-1.00	-1.00	1.04	-1.00	-1.00	0.81
31.00	-1.00	-1.00	1.27	-1.00	-1.00	1.32	-1.00	-1.00	1.16
32.00	-1.00	-1.00	1.91	-1.00	-1.00	1.81	-1.00	-1.00	0.58
33.00	-1.00	-1.00	0.87	-1.00	-1.00	0.86	-1.00	-1.00	1.27
34.00	-1.00	-1.00	0.35	-1.00	-1.00	0.64	-1.00	-1.00	1.51
35.00	-1.00	-1.00	1.51	-1.00	-1.00	0.98	-1.00	-1.00	1.62
36.00	-1.00	-1.00	1.04	-1.00	-1.00	0.58	-1.00	-1.00	0.98
37.00	-1.00	-1.00	0.93	-1.00	-1.00	0.93	-1.00	-1.00	1.16
38.00	-1.00	-1.00	0.70	-1.00	-1.00	0.98	-1.00	-1.00	0.93
39.00	-1.00	-1.00	1.45	-1.00	-1.00	0.93	-1.00	-1.00	0.81
10.1.1.6	1.23	2470.00
10.1.1.3	1.22	3213.29
10.1.1.9	1.11	3553.24
