Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.425s)
CreateVariables () DONE !!!
Creating 9 APs 30.00 and 30.00 m apart.
CreateApNodes () DONE !!!
Creating CL 10.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
11.00	-1.00	-1.00	0.41	-1.00	-1.00	1.45	-1.00	-1.00	1.45
12.00	-1.00	-1.00	1.91	-1.00	-1.00	1.51	-1.00	-1.00	1.10
13.00	-1.00	-1.00	0.64	-1.00	-1.00	0.06	-1.00	-1.00	0.58
14.00	-1.00	-1.00	0.70	-1.00	-1.00	0.64	-1.00	-1.00	0.70
15.00	-1.00	-1.00	0.70	-1.00	-1.00	1.16	-1.00	-1.00	1.04
16.00	-1.00	-1.00	0.75	-1.00	-1.00	0.70	-1.00	-1.00	1.10
17.00	-1.00	-1.00	0.58	-1.00	-1.00	0.93	-1.00	-1.00	0.46
18.00	-1.00	-1.00	1.22	-1.00	-1.00	1.51	-1.00	-1.00	1.16
19.00	-1.00	-1.00	0.46	-1.00	-1.00	1.39	-1.00	-1.00	1.27
20.00	-1.00	-1.00	0.64	-1.00	-1.00	0.93	-1.00	-1.00	0.70
21.00	-1.00	-1.00	1.10	-1.00	-1.00	0.87	-1.00	-1.00	0.75
22.00	-1.00	-1.00	0.93	-1.00	-1.00	0.35	-1.00	-1.00	1.22
23.00	-1.00	-1.00	0.93	-1.00	-1.00	0.46	-1.00	-1.00	0.87
24.00	-1.00	-1.00	0.35	-1.00	-1.00	1.74	-1.00	-1.00	0.93
25.00	-1.00	-1.00	0.75	-1.00	-1.00	0.35	-1.00	-1.00	0.52
26.00	-1.00	-1.00	0.75	-1.00	-1.00	1.27	-1.00	-1.00	0.81
27.00	-1.00	-1.00	0.52	-1.00	-1.00	1.16	-1.00	-1.00	0.58
28.00	-1.00	-1.00	0.46	-1.00	-1.00	0.35	-1.00	-1.00	1.74
29.00	-1.00	-1.00	1.22	-1.00	-1.00	0.64	-1.00	-1.00	0.58
30.00	-1.00	-1.00	0.64	-1.00	-1.00	0.98	-1.00	-1.00	1.16
31.00	-1.00	-1.00	0.41	-1.00	-1.00	1.74	-1.00	-1.00	0.81
32.00	-1.00	-1.00	0.93	-1.00	-1.00	0.98	-1.00	-1.00	1.91
33.00	-1.00	-1.00	0.58	-1.00	-1.00	0.23	-1.00	-1.00	1.33
34.00	-1.00	-1.00	1.33	-1.00	-1.00	0.98	-1.00	-1.00	1.91
35.00	-1.00	-1.00	0.81	-1.00	-1.00	1.10	-1.00	-1.00	1.51
36.00	-1.00	-1.00	1.16	-1.00	-1.00	1.80	-1.00	-1.00	0.46
37.00	-1.00	-1.00	1.80	-1.00	-1.00	1.56	-1.00	-1.00	1.16
38.00	-1.00	-1.00	0.41	-1.00	-1.00	0.98	-1.00	-1.00	0.81
39.00	-1.00	-1.00	1.45	-1.00	-1.00	1.85	-1.00	-1.00	0.64
10.1.1.9	1.10	2870.28
10.1.1.6	1.12	2377.51
10.1.1.3	0.95	2610.88
