Waf: Entering directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Waf: Leaving directory `/home/jiaming/Downloads/Mesh_NS3/ns-3.30-obss/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (0.408s)
CreateVariables () DONE !!!
Creating 9 APs 30.00 and 30.00 m apart.
CreateApNodes () DONE !!!
Creating CL 10.00 m away from each AP.
CreateClNodes () DONE !!!
CreateNodes () DONE !!!
CreateMeshDevices () DONE !!!
CreateWifiDevices () DONE !!!
CreateCsmaDevices () DONE !!!
CreateDevices () DONE !!!
InstallInternetStack () DONE !!!
InstallApplications () DONE !!!
Starting simulation for 40.00 s ...
-------------------------------------------------
Time[s]	cl-0	cl-1	cl-2	cl-3	cl-4	cl-5	cl-6	cl-7	cl-8
11.00	-1.00	-1.00	1.10	-1.00	-1.00	0.29	-1.00	-1.00	0.93
12.00	-1.00	-1.00	0.58	-1.00	-1.00	1.39	-1.00	-1.00	0.41
13.00	-1.00	-1.00	1.56	-1.00	-1.00	0.41	-1.00	-1.00	1.33
14.00	-1.00	-1.00	1.27	-1.00	-1.00	0.98	-1.00	-1.00	1.39
15.00	-1.00	-1.00	0.87	-1.00	-1.00	1.22	-1.00	-1.00	1.80
16.00	-1.00	-1.00	1.16	-1.00	-1.00	0.87	-1.00	-1.00	1.50
17.00	-1.00	-1.00	0.75	-1.00	-1.00	1.74	-1.00	-1.00	0.87
18.00	-1.00	-1.00	1.68	-1.00	-1.00	1.27	-1.00	-1.00	0.23
19.00	-1.00	-1.00	1.45	-1.00	-1.00	0.58	-1.00	-1.00	0.70
20.00	-1.00	-1.00	1.68	-1.00	-1.00	0.46	-1.00	-1.00	0.81
21.00	-1.00	-1.00	1.27	-1.00	-1.00	1.39	-1.00	-1.00	1.39
22.00	-1.00	-1.00	1.39	-1.00	-1.00	1.39	-1.00	-1.00	0.70
23.00	-1.00	-1.00	1.56	-1.00	-1.00	0.58	-1.00	-1.00	1.04
24.00	-1.00	-1.00	0.87	-1.00	-1.00	0.35	-1.00	-1.00	0.52
25.00	-1.00	-1.00	0.98	-1.00	-1.00	0.52	-1.00	-1.00	1.80
26.00	-1.00	-1.00	1.10	-1.00	-1.00	1.45	-1.00	-1.00	0.70
27.00	-1.00	-1.00	1.27	-1.00	-1.00	0.06	-1.00	-1.00	0.93
28.00	-1.00	-1.00	0.70	-1.00	-1.00	1.33	-1.00	-1.00	1.04
29.00	-1.00	-1.00	1.04	-1.00	-1.00	0.58	-1.00	-1.00	1.56
30.00	-1.00	-1.00	0.23	-1.00	-1.00	1.27	-1.00	-1.00	1.16
31.00	-1.00	-1.00	0.70	-1.00	-1.00	0.35	-1.00	-1.00	1.27
32.00	-1.00	-1.00	0.81	-1.00	-1.00	0.98	-1.00	-1.00	0.52
33.00	-1.00	-1.00	1.51	-1.00	-1.00	1.45	-1.00	-1.00	0.35
34.00	-1.00	-1.00	0.81	-1.00	-1.00	1.22	-1.00	-1.00	1.74
35.00	-1.00	-1.00	0.70	-1.00	-1.00	0.75	-1.00	-1.00	1.10
36.00	-1.00	-1.00	0.87	-1.00	-1.00	1.33	-1.00	-1.00	0.17
37.00	-1.00	-1.00	1.16	-1.00	-1.00	0.06	-1.00	-1.00	0.93
38.00	-1.00	-1.00	1.27	-1.00	-1.00	0.75	-1.00	-1.00	1.68
39.00	-1.00	-1.00	1.68	-1.00	-1.00	1.56	-1.00	-1.00	1.56
10.1.1.6	1.03	2360.05
10.1.1.9	1.16	2626.86
10.1.1.3	1.19	2693.16
